timestamp,deadTupCount,deadTupRatio
2023-07-23 15:25:40,0,0.0
2023-07-23 15:25:50,0,0.0
2023-07-23 15:26:00,0,0.0
2023-07-23 15:26:10,0,0.0
2023-07-23 15:26:20,0,0.0
2023-07-23 15:26:30,0,0.0
2023-07-23 15:26:40,0,0.0
2023-07-23 15:26:50,0,0.0
2023-07-23 15:27:00,0,0.0
2023-07-23 15:27:10,0,0.0
2023-07-23 15:27:20,0,0.0
2023-07-23 15:27:30,0,0.0
2023-07-23 15:27:40,0,0.0
2023-07-23 15:27:50,0,0.0
2023-07-23 15:28:00,0,0.0
2023-07-23 15:28:10,0,0.0
2023-07-23 15:28:20,0,0.0
2023-07-23 15:28:30,0,0.0
2023-07-23 15:28:40,0,0.0
2023-07-23 15:28:50,0,0.0
2023-07-23 15:29:00,0,0.0
2023-07-23 15:29:10,0,0.0
2023-07-23 15:29:20,0,0.0
2023-07-23 15:29:30,0,0.0
2023-07-23 15:29:40,0,0.0
2023-07-23 15:29:50,0,0.0
2023-07-23 15:30:00,0,0.0
2023-07-23 15:30:10,0,0.0
2023-07-23 15:30:20,0,0.0
2023-07-23 15:30:30,0,0.0
2023-07-23 15:30:40,0,0.0
2023-07-23 15:30:50,0,0.0
2023-07-23 15:31:00,0,0.0
2023-07-23 15:31:10,0,0.0
2023-07-23 15:31:20,0,0.0
2023-07-23 15:31:30,0,0.0
2023-07-23 15:31:40,0,0.0
2023-07-23 15:31:50,0,0.0
2023-07-23 15:32:00,0,0.0
2023-07-23 15:32:10,0,0.0
2023-07-23 15:32:20,0,0.0
2023-07-23 15:32:30,0,0.0
2023-07-23 15:32:40,0,0.0
2023-07-23 15:32:50,0,0.0
2023-07-23 15:33:00,0,0.0
2023-07-23 15:33:10,0,0.0
2023-07-23 15:33:20,0,0.0
2023-07-23 15:33:30,0,0.0
2023-07-23 15:33:40,0,0.0
2023-07-23 15:33:50,0,0.0
2023-07-23 15:34:00,0,0.0
2023-07-23 15:34:10,0,0.0
2023-07-23 15:34:20,0,0.0
2023-07-23 15:34:30,0,0.0
2023-07-23 15:34:40,0,0.0
2023-07-23 15:34:50,0,0.0
2023-07-23 15:35:00,0,0.0
2023-07-23 15:35:10,0,0.0
2023-07-23 15:35:20,0,0.0
2023-07-23 15:35:30,0,0.0
2023-07-23 15:35:40,0,0.0
2023-07-23 15:35:50,0,0.0
2023-07-23 15:36:00,0,0.0
2023-07-23 15:36:10,0,0.0
2023-07-23 15:36:20,0,0.0
2023-07-23 15:36:30,0,0.0
2023-07-23 15:36:40,0,0.0
2023-07-23 15:36:50,0,0.0
2023-07-23 15:37:00,0,0.0
2023-07-23 15:37:10,0,0.0
2023-07-23 15:37:20,0,0.0
2023-07-23 15:37:30,0,0.0
2023-07-23 15:37:40,0,0.0
2023-07-23 15:37:50,0,0.0
2023-07-23 15:38:00,0,0.0
2023-07-23 15:38:10,0,0.0
2023-07-23 15:38:20,0,0.0
2023-07-23 15:38:30,0,0.0
2023-07-23 15:38:40,0,0.0
2023-07-23 15:38:50,0,0.0
2023-07-23 15:39:00,0,0.0
2023-07-23 15:39:10,0,0.0
2023-07-23 15:39:20,0,0.0
2023-07-23 15:39:30,0,0.0
2023-07-23 15:39:40,0,0.0
2023-07-23 15:39:50,0,0.0
2023-07-23 15:40:00,0,0.0
2023-07-23 15:40:10,0,0.0
2023-07-23 15:40:20,0,0.0
2023-07-23 15:40:30,0,0.0
2023-07-23 15:40:40,0,0.0
2023-07-23 15:40:50,0,0.0
2023-07-23 15:41:00,0,0.0
2023-07-23 15:41:10,0,0.0
2023-07-23 15:41:20,0,0.0
2023-07-23 15:41:30,0,0.0
2023-07-23 15:41:40,0,0.0
2023-07-23 15:41:50,0,0.0
2023-07-23 15:42:00,0,0.0
2023-07-23 15:42:10,0,0.0
2023-07-23 15:42:20,0,0.0
2023-07-23 15:42:30,0,0.0
2023-07-23 15:42:40,0,0.0
2023-07-23 15:42:50,0,0.0
2023-07-23 15:43:00,0,0.0
2023-07-23 15:43:11,0,0.0
2023-07-23 15:43:20,0,0.0
2023-07-23 15:43:30,0,0.0
2023-07-23 15:43:40,0,0.0
2023-07-23 15:43:50,0,0.0
2023-07-23 15:44:00,0,0.0
2023-07-23 15:44:10,0,0.0
2023-07-23 15:44:20,0,0.0
2023-07-23 15:44:30,0,0.0
2023-07-23 15:44:40,0,0.0
2023-07-23 15:44:50,0,0.0
2023-07-23 15:45:00,0,0.0
2023-07-23 15:45:10,0,0.0
2023-07-23 15:45:20,0,0.0
2023-07-23 15:45:30,0,0.0
2023-07-23 15:45:40,0,0.0
2023-07-23 15:45:50,0,0.0
2023-07-23 15:46:00,0,0.0
2023-07-23 15:46:10,0,0.0
2023-07-23 15:46:20,0,0.0
2023-07-23 15:46:30,0,0.0
2023-07-23 15:46:40,0,0.0
2023-07-23 15:46:50,0,0.0
2023-07-23 15:47:00,0,0.0
2023-07-23 15:47:10,0,0.0
2023-07-23 15:47:20,0,0.0
2023-07-23 15:47:30,0,0.0
2023-07-23 15:47:40,0,0.0
2023-07-23 15:47:50,0,0.0
2023-07-23 15:48:00,0,0.0
2023-07-23 15:48:10,0,0.0
2023-07-23 15:48:20,0,0.0
2023-07-23 15:48:30,0,0.0
2023-07-23 15:48:40,0,0.0
2023-07-23 15:48:50,0,0.0
2023-07-23 15:49:01,0,0.0
2023-07-23 15:49:10,0,0.0
2023-07-23 15:49:21,0,0.0
2023-07-23 15:49:30,0,0.0
2023-07-23 15:49:40,0,0.0
2023-07-23 15:49:50,0,0.0
2023-07-23 15:50:00,0,0.0
2023-07-23 15:50:10,0,0.0
2023-07-23 15:50:20,0,0.0
2023-07-23 15:50:30,0,0.0
2023-07-23 15:50:40,0,0.0
2023-07-23 15:50:50,0,0.0
2023-07-23 15:51:00,0,0.0
2023-07-23 15:51:10,0,0.0
2023-07-23 15:51:20,0,0.0
2023-07-23 15:51:30,0,0.0
2023-07-23 15:51:40,0,0.0
2023-07-23 15:51:50,0,0.0
2023-07-23 15:52:00,0,0.0
2023-07-23 15:52:10,0,0.0
2023-07-23 15:52:20,0,0.0
2023-07-23 15:52:30,0,0.0
2023-07-23 15:52:40,0,0.0
2023-07-23 15:52:50,0,0.0
2023-07-23 15:53:00,0,0.0
2023-07-23 15:53:10,0,0.0
2023-07-23 15:53:20,0,0.0
2023-07-23 15:53:30,0,0.0
2023-07-23 15:53:40,0,0.0
2023-07-23 15:53:50,0,0.0
2023-07-23 15:54:00,0,0.0
2023-07-23 15:54:10,0,0.0
2023-07-23 15:54:20,0,0.0
2023-07-23 15:54:30,0,0.0
2023-07-23 15:54:40,0,0.0
2023-07-23 15:54:50,0,0.0
2023-07-23 15:55:00,0,0.0
2023-07-23 15:55:10,0,0.0
2023-07-23 15:55:20,0,0.0
2023-07-23 15:55:30,0,0.0
2023-07-23 15:55:40,0,0.0
2023-07-23 15:55:50,0,0.0
2023-07-23 15:56:00,0,0.0
2023-07-23 15:56:10,0,0.0
2023-07-23 15:56:20,0,0.0
2023-07-23 15:56:30,0,0.0
2023-07-23 15:56:40,0,0.0
2023-07-23 15:56:50,0,0.0
2023-07-23 15:57:00,0,0.0
2023-07-23 15:57:10,0,0.0
2023-07-23 15:57:20,0,0.0
2023-07-23 15:57:30,0,0.0
2023-07-23 15:57:40,0,0.0
2023-07-23 15:57:50,0,0.0
2023-07-23 15:58:00,0,0.0
2023-07-23 15:58:10,0,0.0
2023-07-23 15:58:20,0,0.0
2023-07-23 15:58:30,0,0.0
2023-07-23 15:58:40,0,0.0
2023-07-23 15:58:50,0,0.0
2023-07-23 15:59:00,0,0.0
2023-07-23 15:59:10,0,0.0
2023-07-23 15:59:20,0,0.0
2023-07-23 15:59:30,0,0.0
2023-07-23 15:59:40,0,0.0
2023-07-23 15:59:50,0,0.0
2023-07-23 16:00:00,0,0.0
2023-07-23 16:00:10,0,0.0
2023-07-23 16:00:20,0,0.0
2023-07-23 16:00:30,0,0.0
2023-07-23 16:00:40,0,0.0
2023-07-23 16:00:50,0,0.0
2023-07-23 16:01:00,0,0.0
2023-07-23 16:01:10,0,0.0
2023-07-23 16:01:20,0,0.0
2023-07-23 16:01:30,0,0.0
2023-07-23 16:01:40,0,0.0
2023-07-23 16:01:50,0,0.0
2023-07-23 16:02:00,0,0.0
2023-07-23 16:02:10,0,0.0
2023-07-23 16:02:20,0,0.0
2023-07-23 16:02:30,0,0.0
2023-07-23 16:02:40,0,0.0
2023-07-23 16:02:50,0,0.0
2023-07-23 16:03:00,0,0.0
2023-07-23 16:03:10,0,0.0
2023-07-23 16:03:20,0,0.0
2023-07-23 16:03:31,0,0.0
2023-07-23 16:03:40,0,0.0
2023-07-23 16:03:50,0,0.0
2023-07-23 16:04:00,0,0.0
2023-07-23 16:04:10,0,0.0
2023-07-23 16:04:20,0,0.0
2023-07-23 16:04:30,0,0.0
2023-07-23 16:04:40,0,0.0
2023-07-23 16:04:51,0,0.0
2023-07-23 16:05:00,0,0.0
2023-07-23 16:05:10,0,0.0
2023-07-23 16:05:20,0,0.0
2023-07-23 16:05:30,0,0.0
2023-07-23 16:05:40,0,0.0
2023-07-23 16:05:50,0,0.0
2023-07-23 16:06:00,0,0.0
2023-07-23 16:06:10,0,0.0
2023-07-23 16:06:20,0,0.0
2023-07-23 16:06:30,0,0.0
2023-07-23 16:06:40,0,0.0
2023-07-23 16:06:50,0,0.0
2023-07-23 16:07:00,0,0.0
2023-07-23 16:07:10,0,0.0
2023-07-23 16:07:20,0,0.0
2023-07-23 16:07:30,0,0.0
2023-07-23 16:07:40,0,0.0
2023-07-23 16:07:51,0,0.0
2023-07-23 16:08:00,0,0.0
2023-07-23 16:08:10,0,0.0
2023-07-23 16:08:20,0,0.0
2023-07-23 16:08:31,0,0.0
2023-07-23 16:08:41,0,0.0
2023-07-23 16:08:51,0,0.0
2023-07-23 16:09:01,0,0.0
2023-07-23 16:09:11,0,0.0
2023-07-23 16:09:21,0,0.0
2023-07-23 16:09:31,0,0.0
2023-07-23 16:09:41,0,0.0
2023-07-23 16:09:51,0,0.0
2023-07-23 16:10:01,0,0.0
2023-07-23 16:10:11,0,0.0
2023-07-23 16:10:21,0,0.0
2023-07-23 16:10:31,0,0.0
2023-07-23 16:10:41,0,0.0
2023-07-23 16:10:51,0,0.0
2023-07-23 16:11:01,0,0.0
2023-07-23 16:11:11,0,0.0
2023-07-23 16:11:21,0,0.0
2023-07-23 16:11:31,0,0.0
2023-07-23 16:11:42,0,0.0
2023-07-23 16:11:51,0,0.0
2023-07-23 16:12:01,0,0.0
2023-07-23 16:12:11,0,0.0
2023-07-23 16:12:22,0,0.0
2023-07-23 16:12:31,0,0.0
2023-07-23 16:12:41,0,0.0
2023-07-23 16:12:51,0,0.0
2023-07-23 16:13:01,0,0.0
2023-07-23 16:13:11,0,0.0
2023-07-23 16:13:21,0,0.0
2023-07-23 16:13:31,0,0.0
2023-07-23 16:13:41,0,0.0
2023-07-23 16:13:51,0,0.0
2023-07-23 16:14:01,0,0.0
2023-07-23 16:14:10,0,0.0
2023-07-23 16:14:21,0,0.0
2023-07-23 16:14:31,0,0.0
2023-07-23 16:14:41,0,0.0
2023-07-23 16:14:51,0,0.0
2023-07-23 16:15:01,0,0.0
2023-07-23 16:15:11,0,0.0
2023-07-23 16:15:21,0,0.0
2023-07-23 16:15:31,0,0.0
2023-07-23 16:15:41,0,0.0
2023-07-23 16:15:51,0,0.0
2023-07-23 16:16:01,0,0.0
2023-07-23 16:16:11,0,0.0
2023-07-23 16:16:33,0,0.0
2023-07-23 16:16:33,0,0.0
2023-07-23 16:16:42,0,0.0
2023-07-23 16:16:51,0,0.0
2023-07-23 16:17:01,0,0.0
2023-07-23 16:17:11,0,0.0
2023-07-23 16:17:21,0,0.0
2023-07-23 16:17:31,0,0.0
2023-07-23 16:17:41,0,0.0
2023-07-23 16:17:51,0,0.0
2023-07-23 16:18:01,0,0.0
2023-07-23 16:18:11,0,0.0
2023-07-23 16:18:21,0,0.0
2023-07-23 16:18:31,0,0.0
2023-07-23 16:18:41,0,0.0
2023-07-23 16:18:51,0,0.0
2023-07-23 16:19:01,0,0.0
2023-07-23 16:19:11,0,0.0
2023-07-23 16:19:21,0,0.0
2023-07-23 16:19:31,0,0.0
2023-07-23 16:19:41,0,0.0
2023-07-23 16:19:52,0,0.0
2023-07-23 16:20:01,0,0.0
2023-07-23 16:20:11,0,0.0
2023-07-23 16:20:21,0,0.0
2023-07-23 16:20:31,0,0.0
2023-07-23 16:20:41,0,0.0
2023-07-23 16:20:51,0,0.0
2023-07-23 16:21:01,0,0.0
2023-07-23 16:21:11,0,0.0
2023-07-23 16:21:21,0,0.0
2023-07-23 16:21:31,0,0.0
2023-07-23 16:21:41,0,0.0
2023-07-23 16:21:51,0,0.0
2023-07-23 16:22:01,0,0.0
2023-07-23 16:22:11,0,0.0
2023-07-23 16:22:21,0,0.0
2023-07-23 16:22:31,0,0.0
2023-07-23 16:22:41,0,0.0
2023-07-23 16:22:51,0,0.0
2023-07-23 16:23:01,0,0.0
2023-07-23 16:23:11,0,0.0
2023-07-23 16:23:21,0,0.0
2023-07-23 16:23:31,0,0.0
2023-07-23 16:23:41,0,0.0
2023-07-23 16:23:51,0,0.0
2023-07-23 16:24:01,0,0.0
2023-07-23 16:24:11,0,0.0
2023-07-23 16:24:21,0,0.0
2023-07-23 16:24:31,0,0.0
2023-07-23 16:24:41,0,0.0
2023-07-23 16:24:51,0,0.0
2023-07-23 16:25:01,0,0.0
2023-07-23 16:25:11,0,0.0
2023-07-23 16:25:21,0,0.0
2023-07-23 16:25:31,0,0.0
2023-07-23 16:25:41,0,0.0
2023-07-23 16:25:51,0,0.0
2023-07-23 16:26:01,0,0.0
2023-07-23 16:26:11,0,0.0
2023-07-23 16:26:21,0,0.0
2023-07-23 16:26:31,0,0.0
2023-07-23 16:26:41,0,0.0
2023-07-23 16:26:51,0,0.0
2023-07-23 16:27:02,0,0.0
2023-07-23 16:27:11,0,0.0
2023-07-23 16:27:21,0,0.0
2023-07-23 16:27:31,0,0.0
2023-07-23 16:27:41,0,0.0
2023-07-23 16:27:51,0,0.0
2023-07-23 16:28:01,0,0.0
2023-07-23 16:28:11,0,0.0
2023-07-23 16:28:21,0,0.0
2023-07-23 16:28:31,0,0.0
2023-07-23 16:28:41,0,0.0
2023-07-24 07:50:24,0,0.0
2023-07-24 07:50:34,0,0.0
2023-07-24 07:50:44,0,0.0
2023-07-24 07:50:54,0,0.0
2023-07-24 07:51:04,0,0.0
2023-07-24 07:51:14,0,0.0
2023-07-24 07:51:24,0,0.0
2023-07-24 07:51:34,0,0.0
2023-07-24 07:51:44,0,0.0
2023-07-24 07:51:54,0,0.0
2023-07-24 07:52:04,0,0.0
2023-07-24 07:52:14,0,0.0
2023-07-24 07:52:24,0,0.0
2023-07-24 07:52:34,0,0.0
2023-07-24 07:52:44,0,0.0
2023-07-24 07:52:54,0,0.0
2023-07-24 07:53:04,0,0.0
2023-07-24 07:53:14,0,0.0
2023-07-24 07:53:24,0,0.0
2023-07-24 07:53:34,0,0.0
2023-07-24 07:53:44,0,0.0
2023-07-24 07:53:54,0,0.0
2023-07-24 07:54:04,0,0.0
2023-07-24 07:54:14,0,0.0
2023-07-24 07:54:24,0,0.0
2023-07-24 07:54:34,0,0.0
2023-07-24 07:54:44,0,0.0
2023-07-24 07:54:54,0,0.0
2023-07-24 07:55:04,0,0.0
2023-07-24 07:55:14,0,0.0
2023-07-24 07:55:24,0,0.0
2023-07-24 07:55:34,0,0.0
2023-07-24 07:55:44,0,0.0
2023-07-24 07:55:54,0,0.0
2023-07-24 07:56:04,0,0.0
2023-07-24 07:56:14,0,0.0
2023-07-24 07:56:24,0,0.0
2023-07-24 07:56:34,0,0.0
2023-07-24 07:56:44,0,0.0
2023-07-24 07:56:54,0,0.0
2023-07-24 07:57:04,0,0.0
2023-07-24 07:57:14,0,0.0
2023-07-24 07:57:24,0,0.0
2023-07-24 07:57:34,0,0.0
2023-07-24 07:57:44,0,0.0
2023-07-24 07:57:54,0,0.0
2023-07-24 07:58:04,0,0.0
2023-07-24 07:58:14,0,0.0
2023-07-24 07:58:24,0,0.0
2023-07-24 07:58:34,0,0.0
2023-07-24 07:58:44,0,0.0
2023-07-24 07:58:54,0,0.0
2023-07-24 07:59:04,0,0.0
2023-07-24 07:59:14,0,0.0
2023-07-24 07:59:24,0,0.0
2023-07-24 07:59:34,0,0.0
2023-07-24 07:59:44,0,0.0
2023-07-30 06:59:22,4,57.1
2023-07-30 06:59:32,4,57.1
2023-07-30 06:59:42,4,57.1
2023-07-30 06:59:52,4,57.1
2023-07-30 07:00:02,4,57.1
2023-07-30 07:00:12,4,57.1
2023-07-30 07:00:22,4,57.1
2023-07-30 07:00:32,4,57.1
2023-07-30 07:00:42,4,57.1
2023-07-30 07:00:52,4,57.1
2023-07-30 07:01:02,4,57.1
2023-07-30 07:01:12,4,57.1
2023-07-30 07:01:22,4,57.1
2023-07-30 07:01:32,4,57.1
2023-07-30 07:01:42,4,57.1
2023-07-30 07:01:52,4,57.1
2023-07-30 07:02:02,4,57.1
2023-07-30 07:02:12,4,57.1
2023-07-30 07:02:22,4,57.1
2023-07-30 07:02:32,4,57.1
2023-07-30 07:02:42,4,57.1
2023-07-30 07:02:52,4,57.1
2023-07-30 07:03:02,4,57.1
2023-07-30 07:03:12,4,57.1
2023-07-30 07:03:22,4,57.1
2023-07-30 07:03:32,4,57.1
2023-07-30 07:03:42,4,57.1
2023-07-30 07:03:52,4,57.1
2023-07-30 07:04:02,4,57.1
2023-07-30 07:04:12,4,57.1
2023-07-30 07:04:22,4,57.1
2023-07-30 07:04:32,4,57.1
2023-07-30 07:04:42,4,57.1
2023-07-30 07:04:52,4,57.1
2023-07-30 07:05:02,4,57.1
2023-07-30 07:05:12,4,57.1
2023-07-30 07:05:22,4,57.1
2023-07-30 07:05:32,4,57.1
2023-07-30 07:05:42,4,57.1
2023-07-30 07:05:52,4,57.1
2023-07-30 07:06:02,4,57.1
2023-07-30 07:06:12,4,57.1
2023-07-30 07:06:22,4,57.1
2023-07-30 07:06:32,5,62.5
2023-07-30 07:06:42,5,62.5
2023-07-30 07:06:52,7,70.0
2023-07-30 07:07:02,7,70.0
2023-07-30 07:07:12,7,70.0
2023-07-30 07:07:22,7,70.0
2023-07-30 07:07:32,7,70.0
2023-07-30 07:07:42,7,70.0
2023-07-30 07:07:52,7,70.0
2023-07-30 07:08:02,7,70.0
2023-07-30 07:08:12,7,70.0
2023-07-30 07:08:22,7,70.0
2023-07-30 07:08:32,7,70.0
2023-07-30 07:08:42,7,70.0
2023-07-30 07:08:52,7,70.0
2023-07-30 07:09:02,7,70.0
2023-07-30 07:09:12,7,70.0
2023-07-30 07:09:22,7,70.0
2023-07-30 07:09:32,7,70.0
2023-07-30 07:09:42,7,70.0
2023-07-30 07:09:52,7,70.0
2023-07-30 07:10:02,7,70.0
2023-07-30 07:10:12,7,70.0
2023-07-30 07:10:22,7,70.0
2023-07-30 07:10:32,7,70.0
2023-07-30 07:10:42,7,70.0
2023-07-30 07:10:52,7,70.0
2023-07-30 07:11:02,7,70.0
2023-07-30 07:11:12,7,70.0
2023-07-30 07:11:22,7,70.0
2023-07-30 07:11:32,7,70.0
2023-07-30 07:11:42,7,70.0
2023-07-30 07:11:52,7,70.0
2023-07-30 07:12:02,7,70.0
2023-07-30 07:12:12,7,70.0
2023-07-30 07:12:22,7,70.0
2023-07-30 07:12:32,7,70.0
2023-07-30 07:12:42,7,70.0
2023-07-30 07:12:52,7,70.0
2023-07-30 07:13:02,7,70.0
2023-07-30 07:13:12,7,70.0
2023-07-30 07:13:22,7,70.0
2023-07-30 07:13:32,7,70.0
2023-07-30 07:13:42,7,70.0
2023-07-30 07:13:52,7,70.0
2023-07-30 07:14:02,7,70.0
2023-07-30 07:14:12,7,70.0
2023-07-30 07:14:22,7,70.0
2023-07-30 07:14:32,7,70.0
2023-07-30 07:14:42,7,70.0
2023-07-30 07:14:52,7,70.0
2023-07-30 07:15:02,7,70.0
2023-07-30 07:15:12,7,70.0
2023-07-30 07:15:22,7,70.0
2023-07-30 07:15:46,7,70.0
2023-07-30 07:15:55,7,70.0
2023-07-30 07:16:05,7,70.0
2023-07-30 07:16:15,7,70.0
2023-07-30 07:16:25,7,70.0
2023-07-30 07:16:35,7,70.0
2023-07-30 07:16:45,7,70.0
2023-07-30 07:16:55,7,70.0
2023-07-30 07:17:05,7,70.0
2023-07-30 07:17:15,7,70.0
2023-07-30 07:17:25,7,70.0
2023-07-30 07:17:35,7,70.0
2023-07-30 07:17:45,7,70.0
